g_unit,g_name,g_suffix,cellRef,start_year,start_date,end_year,end_date,redistricted,g_data,g_data_credit
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/738,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/742,0,,1841,,E,52.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/748,0,,1841,,E,33.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/749,0,,1841,,E,377.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/758,0,,1841,,E,1447.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/767,0,,1841,,E,489.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/769,0,,1841,,E,13.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/770,0,,1841,,E,28.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/773,0,,1841,,E,12643.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/774,0,,1841,,E,36.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/775,0,,1841,,E,47.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/777,0,,1841,,E,1491.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/779,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/783,0,,1841,,E,24.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/788,0,,1841,,E,30.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/796,0,,1841,,E,901.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/80,0,,1841,,E,11263.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/801,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/805,0,,1841,,E,1242.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/807,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/809,0,,1841,,E,59.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/810,0,,1841,,E,47.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/817,0,,1841,,E,2891.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/818,0,,1841,,E,171.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/822,0,,1841,,E,42.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/828,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/831,0,,1841,,E,131.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/840,0,,1841,,E,63820.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/842,0,,1841,,E,343.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/848,0,,1841,,E,26.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/856,0,,1841,,E,89.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/857,0,,1841,,E,7.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/858,0,,1841,,E,14.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/859,0,,1841,,E,16.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/862,0,,1841,,E,57.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/869,0,,1841,,E,447.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/87,0,,1841,,E,2906.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/873,0,,1841,,E,31.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/877,0,,1841,,E,454.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/880,0,,1841,,E,34.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/886,0,,1841,,E,8365.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/887,0,,1841,,E,58.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/890,0,,1841,,E,27.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/891,0,,1841,,E,6433.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/90,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/903,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/904,0,,1841,,E,59.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/908,0,,1841,,E,205.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/91,0,,1841,,E,152.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/912,0,,1841,,E,293.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/914,0,,1841,,E,353.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/919,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/924,0,,1841,,E,14231.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/926,0,,1841,,E,3642.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/927,0,,1841,,E,159.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/931,0,,1841,,E,50.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/933,0,,1841,,E,409.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/936,0,,1841,,E,25.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/937,0,,1841,,E,1842.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/938,0,,1841,,E,33.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/94,0,,1841,,E,26.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/940,0,,1841,,E,19.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/944,0,,1841,,E,246.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/949,0,,1841,,E,108.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/95,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/956,0,,1841,,E,9151.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/958,0,,1841,,E,1162.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/965,0,,1841,,E,19.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/966,0,,1841,,E,92.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/970,0,,1841,,E,150.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/972,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/974,0,,1841,,E,847.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/979,0,,1841,,E,666.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/991,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/993,0,,1841,,E,338.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/o20/995,0,,1841,,E,540.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1002,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1003,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1004,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/101,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1014,0,,1841,,E,16.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1016,0,,1841,,E,1142.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1019,0,,1841,,E,2867.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1020,0,,1841,,E,88.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1021,0,,1841,,E,21.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1023,0,,1841,,E,787.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1031,0,,1841,,E,11.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1035,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1038,0,,1841,,E,3041.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1041,0,,1841,,E,372.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1042,0,,1841,,E,19.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1052,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1055,0,,1841,,E,47.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1058,0,,1841,,E,2657.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1063,0,,1841,,E,313.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1071,0,,1841,,E,11.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1076,0,,1841,,E,93.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1079,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1083,0,,1841,,E,14.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1086,0,,1841,,E,63.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1087,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1094,0,,1841,,E,48.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/11,0,,1841,,E,146.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1100,0,,1841,,E,1043.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1101,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1103,0,,1841,,E,21.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1104,0,,1841,,E,118.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1107,0,,1841,,E,9.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1110,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1114,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1118,0,,1841,,E,973.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1121,0,,1841,,E,38.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1123,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1127,0,,1841,,E,268.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1130,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1131,0,,1841,,E,47.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1136,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1138,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1139,0,,1841,,E,2316.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/114,0,,1841,,E,4098.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1140,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1167,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1169,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1171,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1173,0,,1841,,E,30.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1183,0,,1841,,E,56.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1186,0,,1841,,E,36.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1198,0,,1841,,E,139.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/120,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1202,0,,1841,,E,268.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1204,0,,1841,,E,156.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1207,0,,1841,,E,169.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1214,0,,1841,,E,46.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1219,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1224,0,,1841,,E,200.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1232,0,,1841,,E,98.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1234,0,,1841,,E,434.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1242,0,,1841,,E,2148.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1249,0,,1841,,E,113.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/125,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1252,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1254,0,,1841,,E,67.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1255,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/126,0,,1841,,E,48.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1269,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1275,0,,1841,,E,32.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1284,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1285,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1289,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/129,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1291,0,,1841,,E,1398.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1309,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1310,0,,1841,,E,11.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1315,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1317,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1319,0,,1841,,E,312.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/132,0,,1841,,E,11.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1326,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1333,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1336,0,,1841,,E,127.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1337,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1346,0,,1841,,E,35.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1347,0,,1841,,E,63.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1349,0,,1841,,E,114.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1350,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1357,0,,1841,,E,44.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1361,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1367,0,,1841,,E,227.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1369,0,,1841,,E,636.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/137,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1371,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1375,0,,1841,,E,4645.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1376,0,,1841,,E,1431.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1377,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1380,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1383,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1384,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1386,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1389,0,,1841,,E,49.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/139,0,,1841,,E,521.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1394,0,,1841,,E,718.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1402,0,,1841,,E,343.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1404,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1408,0,,1841,,E,111.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1411,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1415,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1421,0,,1841,,E,1199.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1423,0,,1841,,E,66.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/143,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/144,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1440,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1445,0,,1841,,E,39.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1448,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/145,0,,1841,,E,5.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1450,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1461,0,,1841,,E,1507.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1467,0,,1841,,E,762.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1469,0,,1841,,E,10.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/147,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1474,0,,1841,,E,13.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1479,0,,1841,,E,7.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/149,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1490,0,,1841,,E,38.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1493,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1494,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1496,0,,1841,,E,185.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1502,0,,1841,,E,12.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1507,0,,1841,,E,76.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/151,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1516,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1528,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/153,0,,1841,,E,34.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1536,0,,1841,,E,80.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1544,0,,1841,,E,3726.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1553,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1558,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1563,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1566,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1568,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/157,0,,1841,,E,31.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1575,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1576,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1578,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1579,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/158,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1582,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1584,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1586,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/159,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1590,0,,1841,,E,5523.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1592,0,,1841,,E,8.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1595,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/16,0,,1841,,E,121.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1602,0,,1841,,E,17.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1604,0,,1841,,E,927.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1608,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1614,0,,1841,,E,62.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1623,0,,1841,,E,11.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1624,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1626,0,,1841,,E,15.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1628,0,,1841,,E,257.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/163,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1634,0,,1841,,E,6.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1636,0,,1841,,E,4.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1641,0,,1841,,E,1072.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1644,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1645,0,,1841,,E,31.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1652,0,,1841,,E,121.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1656,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1660,0,,1841,,E,2.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1662,0,,1841,,E,3.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/167,0,,1841,,E,47.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1670,0,,1841,,E,84.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1671,0,,1841,,E,28.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1673,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1674,0,,1841,,E,34119.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1675,0,,1841,,E,156263.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1677,0,,1841,,E,1.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1683,0,,1841,,E,37.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1691,0,,1841,,E,1072.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1694,0,,1841,,E,71.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1695,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1696,0,,1841,,E,0.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1701,0,,1841,,E,16.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1705,0,,1841,,E,18.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1707,0,,1841,,E,59.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1717,0,,1841,,E,117.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1728,0,,1841,,E,50.0,
10001043,ENGLAND AND WALES,Dep,OCC_RAW1841:male/u19/1730,0,,1841,,E,0.0,
